Location,Station,Date,Time,Temperature_F,DewPoint_F,Humidity_Percentage,Wind,WindSpeed_mph,WindGust_mph,Pressure_in,Precipitation_in,Condition,Data Collection Source
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,2:53 AM,70 °F,60 °F,71 %,NNE,15 mph,0 mph,29.41 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,3:53 AM,70 °F,53 °F,55 %,NNE,18 mph,0 mph,29.41 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,4:53 AM,69 °F,54 °F,58 %,NNE,17 mph,0 mph,29.43 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,5:53 AM,68 °F,53 °F,59 %,NNE,12 mph,0 mph,29.44 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,6:53 AM,68 °F,55 °F,63 %,NNE,16 mph,0 mph,29.44 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,7:53 AM,69 °F,54 °F,58 %,NE,18 mph,24 mph,29.45 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,8:53 AM,70 °F,54 °F,57 %,NE,17 mph,0 mph,29.48 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,9:53 AM,71 °F,54 °F,55 %,NE,15 mph,21 mph,29.50 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,10:53 AM,72 °F,54 °F,53 %,NE,12 mph,0 mph,29.51 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,11:53 AM,74 °F,54 °F,50 %,NNE,10 mph,21 mph,29.51 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,12:53 PM,75 °F,53 °F,46 %,NNE,14 mph,22 mph,29.49 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,1:53 PM,73 °F,53 °F,49 %,NE,14 mph,20 mph,29.48 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,2:53 PM,72 °F,52 °F,49 %,NNE,10 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,3:53 PM,71 °F,54 °F,55 %,NE,10 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,4:53 PM,71 °F,53 °F,53 %,NE,8 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,5:53 PM,70 °F,52 °F,53 %,NE,9 mph,0 mph,29.47 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,6:53 PM,69 °F,53 °F,57 %,N,8 mph,0 mph,29.46 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,7:53 PM,68 °F,54 °F,61 %,NNE,8 mph,0 mph,29.45 in,0.0 in,Light Rain,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,8:53 PM,68 °F,54 °F,61 %,NNE,8 mph,0 mph,29.44 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,9:53 PM,68 °F,54 °F,61 %,NE,7 mph,0 mph,29.46 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,10:53 PM,68 °F,54 °F,61 %,N,7 mph,0 mph,29.45 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/30/21,11:53 PM,67 °F,54 °F,63 %,NNE,6 mph,0 mph,29.44 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,12:53 AM,68 °F,54 °F,61 %,CALM,0 mph,0 mph,29.44 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,1:53 AM,68 °F,55 °F,63 %,NNW,3 mph,0 mph,29.42 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,2:53 AM,67 °F,55 °F,66 %,NNE,3 mph,0 mph,29.41 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,3:53 AM,65 °F,55 °F,70 %,CALM,0 mph,0 mph,29.39 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,4:53 AM,65 °F,55 °F,70 %,N,3 mph,0 mph,29.38 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,5:53 AM,65 °F,55 °F,70 %,NNE,3 mph,0 mph,29.38 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,6:53 AM,65 °F,56 °F,73 %,WNW,3 mph,0 mph,29.39 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,7:53 AM,69 °F,55 °F,61 %,CALM,0 mph,0 mph,29.38 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,8:53 AM,71 °F,55 °F,57 %,VAR,3 mph,0 mph,29.38 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,9:53 AM,72 °F,55 °F,55 %,WNW,5 mph,0 mph,29.38 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,10:53 AM,74 °F,54 °F,50 %,NW,7 mph,0 mph,29.38 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,11:53 AM,76 °F,54 °F,46 %,VAR,3 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,12:53 PM,77 °F,56 °F,48 %,NW,7 mph,16 mph,29.35 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,1:53 PM,78 °F,56 °F,46 %,W,7 mph,16 mph,29.32 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,2:53 PM,79 °F,54 °F,42 %,SSW,6 mph,16 mph,29.31 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,3:53 PM,81 °F,55 °F,41 %,WNW,9 mph,0 mph,29.29 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,4:53 PM,79 °F,55 °F,44 %,WSW,9 mph,0 mph,29.28 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,5:53 PM,79 °F,57 °F,47 %,W,12 mph,18 mph,29.27 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,6:53 PM,78 °F,57 °F,48 %,W,8 mph,0 mph,29.27 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,7:53 PM,77 °F,58 °F,52 %,W,10 mph,0 mph,29.27 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,8:53 PM,76 °F,59 °F,56 %,W,9 mph,0 mph,29.28 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,9:53 PM,74 °F,60 °F,62 %,W,12 mph,0 mph,29.28 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,10:53 PM,73 °F,60 °F,64 %,W,9 mph,0 mph,29.27 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/31/21,11:53 PM,72 °F,61 °F,68 %,W,8 mph,0 mph,29.26 in,0.0 in,Fair,Weather Underground
